timestamp,value
2024-01-01 00:00:00,0.04967141530112327
2024-01-01 01:00:00,0.017615760802002133
2024-01-01 02:00:00,0.12762214385455117
2024-01-01 03:00:00,0.2465052219684288
2024-01-01 04:00:00,0.10204269270796243
2024-01-01 05:00:00,0.1331760684336396
2024-01-01 06:00:00,0.34548793492657626
2024-01-01 07:00:00,0.2951015391599363
2024-01-01 08:00:00,0.2019861158733964
2024-01-01 09:00:00,0.3335188876514265
2024-01-01 10:00:00,0.26297429210762263
2024-01-01 11:00:00,0.29249039513764946
2024-01-01 12:00:00,0.3926716219668533
2024-01-01 13:00:00,0.20619502561813313
2024-01-01 14:00:00,0.253685829121132
2024-01-01 15:00:00,0.3981819935207801
2024-01-01 16:00:00,0.3809114217686053
2024-01-01 17:00:00,0.5409262335434006
2024-01-01 18:00:00,0.44550223568526137
2024-01-01 19:00:00,0.4213470880849079
2024-01-01 20:00:00,0.7348588420929605
2024-01-01 21:00:00,0.5908511042180082
2024-01-01 22:00:00,0.6447097312219041
2024-01-01 23:00:00,0.5193794212085223
2024-01-02 00:00:00,0.6306588180312626
2024-01-02 01:00:00,0.718754737857491
2024-01-02 02:00:00,0.6144287333799581
2024-01-02 03:00:00,0.7882421070872915
2024-01-02 04:00:00,0.7110103437068441
2024-01-02 05:00:00,0.761544263935766
2024-01-02 06:00:00,0.7494005021178043
2024-01-02 07:00:00,1.0128559570536249
2024-01-02 08:00:00,0.8435169864820243
2024-01-02 09:00:00,0.7554987350436406
2024-01-02 10:00:00,0.9590757664434725
2024-01-02 11:00:00,0.7694213077011816
2024-01-02 12:00:00,0.9261948590830722
2024-01-02 13:00:00,0.7222490944922965
2024-01-02 14:00:00,0.7973971259387611
2024-01-02 15:00:00,0.9609816291164155
2024-01-02 16:00:00,1.0252911326827177
2024-01-02 17:00:00,0.9777894305413181
2024-01-02 18:00:00,0.9573459549973254
2024-01-02 19:00:00,0.9461004814155007
2024-01-02 20:00:00,0.834693387885885
2024-01-02 21:00:00,0.9159243061007072
2024-01-02 22:00:00,0.9462310905588349
2024-01-02 23:00:00,1.1014121943287292
2024-01-03 00:00:00,1.0324822009949925
2024-01-03 01:00:00,0.8232497596854904
2024-01-03 02:00:00,1.032407160768077
2024-01-03 03:00:00,0.9609466697874376
2024-01-03 04:00:00,0.9302305149976474
2024-01-03 05:00:00,1.0565713594180994
2024-01-03 06:00:00,1.095000387508472
2024-01-03 07:00:00,1.0805443053684087
2024-01-03 08:00:00,0.8980339869752428
2024-01-03 09:00:00,0.9446029348967173
2024-01-03 10:00:00,1.0012542960424753
2024-01-03 11:00:00,1.057328907065425
2024-01-03 12:00:00,0.9025543335155826
2024-01-03 13:00:00,0.9216633430433773
2024-01-03 14:00:00,0.81842347555376
2024-01-03 15:00:00,0.7973453393879464
2024-01-03 16:00:00,0.985220865701436
2024-01-03 17:00:00,1.0257006736789884
2024-01-03 18:00:00,0.8681038885197797
2024-01-03 19:00:00,0.9600208699699478
2024-01-03 20:00:00,0.8793437748909858
2024-01-03 21:00:00,0.7613470055030308
2024-01-03 22:00:00,0.8438606946246485
2024-01-03 23:00:00,0.9425882240792284
2024-01-04 00:00:00,0.7654854026633218
2024-01-04 01:00:00,0.9050553139163913
2024-01-04 02:00:00,0.4653991311640744
2024-01-04 03:00:00,0.7876273175834757
2024-01-04 04:00:00,0.6915076239870063
2024-01-04 05:00:00,0.6295928384893094
2024-01-04 06:00:00,0.6447081634979347
2024-01-04 07:00:00,0.41218525708533377
2024-01-04 08:00:00,0.5637808887580885
2024-01-04 09:00:00,0.5956860432887701
2024-01-04 10:00:00,0.6814371648762743
2024-01-04 11:00:00,0.45496601214090815
2024-01-04 12:00:00,0.3985878019994912
2024-01-04 13:00:00,0.40143149201844175
2024-01-04 14:00:00,0.514870867826742
2024-01-04 15:00:00,0.42751061371540955
2024-01-04 16:00:00,0.31257409144851556
2024-01-04 17:00:00,0.38742998785355187
2024-01-04 18:00:00,0.3160317745415878
2024-01-04 19:00:00,0.3731063834323634
2024-01-04 20:00:00,0.1756812763661153
2024-01-04 21:00:00,0.18252192608531395
2024-01-04 22:00:00,0.14526599149027677
2024-01-04 23:00:00,0.00713155708300478
2024-01-05 00:00:00,0.15194955208491492
2024-01-05 01:00:00,0.11717654990463003
2024-01-05 02:00:00,0.06022581054745643
2024-01-05 03:00:00,0.004840144745603531
2024-01-05 04:00:00,4.855318193587222
2024-01-05 05:00:00,-0.07664974508835268
2024-01-05 06:00:00,-0.10026294527929717
2024-01-05 07:00:00,-0.1775602452904641
2024-01-05 08:00:00,-0.1447058664484694
2024-01-05 09:00:00,-0.11928984210609522
2024-01-05 10:00:00,-0.002036054912011004
2024-01-05 11:00:00,-0.20396805103837498
2024-01-05 12:00:00,-0.22622302231284835
2024-01-05 13:00:00,-0.2897257120505882
2024-01-05 14:00:00,-0.5041821657613933
2024-01-05 15:00:00,-0.3446715308705899
2024-01-05 16:00:00,-0.36537401281346527
2024-01-05 17:00:00,-0.15408245491927483
2024-01-05 18:00:00,-0.44825645054043856
2024-01-05 19:00:00,-0.42705506844571756
2024-01-05 20:00:00,-0.48841831368801164
2024-01-05 21:00:00,-0.6290727317150673
2024-01-05 22:00:00,-0.42467394090871396
2024-01-05 23:00:00,-0.48998126349671484
2024-01-06 00:00:00,-0.5117308403016531
2024-01-06 01:00:00,-0.7068479990466531
2024-01-06 02:00:00,-0.5000959955794159
2024-01-06 03:00:00,-0.8043934670848418
2024-01-06 04:00:00,-0.6286987792490828
2024-01-06 05:00:00,-0.49083532971343047
2024-01-06 06:00:00,-0.8307289586147468
2024-01-06 07:00:00,-0.8093760114582318
2024-01-06 08:00:00,-0.7631076568799534
2024-01-06 09:00:00,-0.8429824561533046
2024-01-06 10:00:00,-0.9664795295694786
2024-01-06 11:00:00,-0.8225328140444798
2024-01-06 12:00:00,-0.9527752617026709
2024-01-06 13:00:00,-0.8155043152224125
2024-01-06 14:00:00,-0.9702714020061487
2024-01-06 15:00:00,-0.7379324176478144
2024-01-06 16:00:00,-0.984965092010513
2024-01-06 17:00:00,-0.9516632830107727
2024-01-06 18:00:00,-0.850013567722887
2024-01-06 19:00:00,-1.0654388931777141
2024-01-06 20:00:00,-0.9296617894240382
2024-01-06 21:00:00,-0.8308070348188825
2024-01-06 22:00:00,-1.1304323551138102
2024-01-06 23:00:00,-0.958424489508262
2024-01-07 00:00:00,-0.9571374383708617
2024-01-07 01:00:00,-0.9102091034557417
2024-01-07 02:00:00,-1.1163747579713283
2024-01-07 03:00:00,-1.128032027347532
2024-01-07 04:00:00,-0.9461140017095784
2024-01-07 05:00:00,-0.9699443003389113
2024-01-07 06:00:00,-0.9749395894411264
2024-01-07 07:00:00,-0.9647013155122833
2024-01-07 08:00:00,-1.0657176613541106
2024-01-07 09:00:00,-0.9718722757341658
2024-01-07 10:00:00,-0.9621888462675168
2024-01-07 11:00:00,-1.058349236855797
2024-01-07 12:00:00,-0.794778729639084
2024-01-07 13:00:00,-0.9274445545833556
2024-01-07 14:00:00,-1.0864658981175552
2024-01-07 15:00:00,-0.8932313338612669
2024-01-07 16:00:00,-1.0469578073775458
2024-01-07 17:00:00,-0.8604452172455228
2024-01-07 18:00:00,-0.812029469395769
2024-01-07 19:00:00,-0.9977750603353406
2024-01-07 20:00:00,-0.8062815147446021
2024-01-07 21:00:00,-0.8473607739587062
2024-01-07 22:00:00,-0.7915738539132801
2024-01-07 23:00:00,-0.6683775325902931
2024-01-08 00:00:00,-0.8660241089003374
2024-01-08 01:00:00,-0.8994552725391134
2024-01-08 02:00:00,-0.8948145599202219
2024-01-08 03:00:00,-0.8684287238681341
2024-01-08 04:00:00,-0.7747643657970094
2024-01-08 05:00:00,-0.7123869908463882
2024-01-08 06:00:00,-0.6975429188273957
2024-01-08 07:00:00,-0.6204863541770818
2024-01-08 08:00:00,-0.6792018021674624
2024-01-08 09:00:00,-0.5117729775534574
2024-01-08 10:00:00,-0.6595666592506172
2024-01-08 11:00:00,-0.336432604335256
2024-01-08 12:00:00,-0.5206296624297733
2024-01-08 13:00:00,-0.6430823319032708
2024-01-08 14:00:00,-0.6380748499354317
2024-01-08 15:00:00,-0.4558323142670068
2024-01-08 16:00:00,-0.49902132797901305
2024-01-08 17:00:00,-0.37739913079125326
2024-01-08 18:00:00,-0.3731557508118607
2024-01-08 19:00:00,-0.3990269439860852
2024-01-08 20:00:00,-0.44730058558850777
2024-01-08 21:00:00,-0.484624517210645
2024-01-08 22:00:00,-0.3479804436813294
2024-01-08 23:00:00,-0.18757827417611905
2024-01-09 00:00:00,-0.22142781096556693
2024-01-09 01:00:00,-0.33678996405370754
2024-01-09 02:00:00,-0.1640670432875334
2024-01-09 03:00:00,-0.11184308384105332
2024-01-09 04:00:00,-0.20760155235628758
2024-01-09 05:00:00,-0.0725663978165091
2024-01-09 06:00:00,-0.050754177339192734
2024-01-09 07:00:00,-0.13945227517243916
2024-01-09 08:00:00,0.04206816935089536
2024-01-09 09:00:00,0.09380634531554016
2024-01-09 10:00:00,0.17743416891231117
2024-01-09 11:00:00,0.20584204305565745
2024-01-09 12:00:00,-0.006071647960086052
2024-01-09 13:00:00,0.06901600817358178
2024-01-09 14:00:00,0.24524427795776274
2024-01-09 15:00:00,0.2758700037287929
2024-01-09 16:00:00,0.30652484503091487
2024-01-09 17:00:00,0.6705697151395209
2024-01-09 18:00:00,0.3723799896448185
2024-01-09 19:00:00,0.45853009781265
2024-01-09 20:00:00,0.46971517627333814
2024-01-09 21:00:00,0.4684254476145603
2024-01-09 22:00:00,0.40033192854926236
2024-01-09 23:00:00,0.5359012594479367
2024-01-10 00:00:00,0.41041242235987657
2024-01-10 01:00:00,0.49122142956681125
2024-01-10 02:00:00,0.4930661167652794
2024-01-10 03:00:00,0.5759535000333392
2024-01-10 04:00:00,0.8248341185049707
